title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
Life Cycle Assessment of Biomaterials: Towards Sustainable Production and Consumption,"Sonia Gupta, Dinesh Kumar, Monika Sharma, Rajni Tanwar",2025,10.1007/978-3-031-91790-5_14,crossref:10.1007/978-3-031-91790-5_14,Crossref,,"Biomaterials, Bioengineering and Sustainability",https://doi.org/10.1007/978-3-031-91790-5_14,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245853+00:00,Crossref open metadata
The Role of Bioremediation in Achieving Environmental Sustainability,"Wafaa M. Abd El-Rahim, Hassan Moawad",2025,10.5772/intechopen.1009485,crossref:10.5772/intechopen.1009485,Crossref,,Environmental Sciences,https://doi.org/10.5772/intechopen.1009485,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245827+00:00,Crossref open metadata
Tissue Engineering Strategies for Environmental Sustainability,"Hasan Ali, Md. Faiyazuddin, Md. Akbar, Nodirali Normakhamatov",2025,10.1007/978-3-031-91790-5_4,crossref:10.1007/978-3-031-91790-5_4,Crossref,,"Biomaterials, Bioengineering and Sustainability",https://doi.org/10.1007/978-3-031-91790-5_4,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245839+00:00,Crossref open metadata
"Get Rid of Marine Pollution: Bioremediation an Innovative, Attractive, and Successful Cleaning Strategy","Valbona Aliko, Cristiana Roberta Multisanti, Blerta Turani, Caterina Faggio",2022,10.3390/su141811784,crossref:10.3390/su141811784,Crossref,,Sustainability,https://doi.org/10.3390/su141811784,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245741+00:00,Crossref open metadata
Marine-Derived Polysaccharides: Prospects for Future Pharmaceuticals and Drug Delivery Systems,"Sana Sharifian, Ahmad Homaei",2022,10.1007/978-981-16-4787-1_12,crossref:10.1007/978-981-16-4787-1_12,Crossref,,Marine Biomaterials,https://doi.org/10.1007/978-981-16-4787-1_12,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245715+00:00,Crossref open metadata
Acknowledgements,Unknown,2021,10.1016/b978-0-12-820524-2.00030-4,crossref:10.1016/b978-0-12-820524-2.00030-4,Crossref,,Bioremediation for Environmental Sustainability,https://doi.org/10.1016/b978-0-12-820524-2.00030-4,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245952+00:00,Crossref open metadata
Antarctic Marine Fungi and Their Potential Application in Bioremediation,Mayara Baptistucci Ogaki,2021,10.1201/9781003001072-7,crossref:10.1201/9781003001072-7,Crossref,,Marine Microbial Bioremediation,https://doi.org/10.1201/9781003001072-7,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245770+00:00,Crossref open metadata
Bioremediation for Environmental Sustainability,Unknown,2021,10.1016/c2019-0-01053-9,crossref:10.1016/c2019-0-01053-9,Crossref,,,https://doi.org/10.1016/c2019-0-01053-9,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245830+00:00,Crossref open metadata
Bioremediation Markers in Marine Environment,"Ananya Mitra, Neelam M. Nathani, Chandrashekar Mootapally",2021,10.1201/9781003001072-6,crossref:10.1201/9781003001072-6,Crossref,,Marine Microbial Bioremediation,https://doi.org/10.1201/9781003001072-6,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245774+00:00,Crossref open metadata
Bioremediation: principles and applications in environmental management,"Bhawna Tyagi, Naveen Kumar",2021,10.1016/b978-0-12-820524-2.00001-8,crossref:10.1016/b978-0-12-820524-2.00001-8,Crossref,,Bioremediation for Environmental Sustainability,https://doi.org/10.1016/b978-0-12-820524-2.00001-8,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245939+00:00,Crossref open metadata
Copyright,Unknown,2021,10.1016/b978-0-12-820318-7.00024-1,crossref:10.1016/b978-0-12-820318-7.00024-1,Crossref,,Bioremediation for Environmental Sustainability,https://doi.org/10.1016/b978-0-12-820318-7.00024-1,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245945+00:00,Crossref open metadata
Dedication,Unknown,2021,10.1016/b978-0-12-820524-2.00031-6,crossref:10.1016/b978-0-12-820524-2.00031-6,Crossref,,Bioremediation for Environmental Sustainability,https://doi.org/10.1016/b978-0-12-820524-2.00031-6,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245955+00:00,Crossref open metadata
Soil Bioremediation and Sustainability,"Nour Sh. El-Gendy, Hussein N. Nassar",2021,10.1201/9780367821593-16,crossref:10.1201/9780367821593-16,Crossref,,Rhizomicrobiome Dynamics in Bioremediation,https://doi.org/10.1201/9780367821593-16,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245924+00:00,Crossref open metadata
Bioremediation of Pharmaceuticals in Water and Wastewater,"Chhaya, Trishikhi Raychoudhury, Sanjeev Kumar Prajapati",2020,10.1007/978-981-15-1812-6_16,crossref:10.1007/978-981-15-1812-6_16,Crossref,,Microbial Bioremediation &amp; Biodegradation,https://doi.org/10.1007/978-981-15-1812-6_16,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245778+00:00,Crossref open metadata
Marine Microbes in Bioremediation: Current Status and Future Trends,"Neetu Sharma, Abhinashi Singh, Sonu Bhatia, Navneet Batra",2019,10.1007/978-981-13-9117-0_6,crossref:10.1007/978-981-13-9117-0_6,Crossref,,Microorganisms for Sustainability,https://doi.org/10.1007/978-981-13-9117-0_6,marine biomaterials pharmaceuticals bioremediation sustainability,2026-07-24T11:50:24.245755+00:00,Crossref open metadata
Human Capital Strategies for Competitive Edge: Linking Workforce Skills and Training to Firm Performance,Unknown,2026,10.7176/ejbm/18-2-02,crossref:10.7176/ejbm/18-2-02,Crossref,,European Journal of Business and Management,https://doi.org/10.7176/ejbm/18-2-02,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845147+00:00,Crossref open metadata
Management and leadership skills for a green workforce transition,David Jones,2026,10.4324/9781003648000-26,crossref:10.4324/9781003648000-26,Crossref,,An Organisational Guide to Skills for Green Workforce Transformation,https://doi.org/10.4324/9781003648000-26,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845238+00:00,Crossref open metadata
Scaling workforce skills for emissions reduction in Nigeria,Georgina Erifeta,2026,10.4324/9781003648000-5,crossref:10.4324/9781003648000-5,Crossref,,An Organisational Guide to Skills for Green Workforce Transformation,https://doi.org/10.4324/9781003648000-5,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845229+00:00,Crossref open metadata
Sustainable Talent Development: Embedding Green Skills and Mindsets in Workforce Training,"Eleazar Anthony Noel, Michael Boakye Yiadom, Bhupinder Chahal",2026,10.1108/978-1-83708-660-320261005,crossref:10.1108/978-1-83708-660-320261005,Crossref,,Eco-HR,https://doi.org/10.1108/978-1-83708-660-320261005,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845164+00:00,Crossref open metadata
Bridging the AI Skills Gap: Workforce Training for Financial Services,Satyadhar Joshi,2025,10.2139/ssrn.5206490,crossref:10.2139/ssrn.5206490,Crossref,,,https://doi.org/10.2139/ssrn.5206490,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845098+00:00,Crossref open metadata
DEVELOPING WORKFORCE SKILLS: THE CASE OF CONTINUOUS VOCATIONAL EDUCATION AND TRAINING IN GEORGIA,Sopio Idadze,2025,10.21125/inted.2025.0901,crossref:10.21125/inted.2025.0901,Crossref,,INTED Proceedings,https://doi.org/10.21125/inted.2025.0901,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845171+00:00,Crossref open metadata
Workforce Training and Management: Skills for the Smart Tourism Workforce,"Kavishi Sardalia, Prajval S.P., Parul Sinha",2025,10.1108/978-1-83662-330-420251011,crossref:10.1108/978-1-83662-330-420251011,Crossref,,"Managing the Smart Revolution in Travel, Tourism and Hospitality",https://doi.org/10.1108/978-1-83662-330-420251011,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845140+00:00,Crossref open metadata
Corporate Training in Morocco: Enhancing Workforce Skills,"ERREGUI Houda -, EL FECH BOUARFA -, MOULAY SMAIL HAFIDI ALAOUI -",2024,10.36948/ijfmr.2024.v06i03.23885,crossref:10.36948/ijfmr.2024.v06i03.23885,Crossref,,International Journal For Multidisciplinary Research,https://doi.org/10.36948/ijfmr.2024.v06i03.23885,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845221+00:00,Crossref open metadata
Evolution of the content and the approach of Microelectronics training to regain skills and competences,Olivier Bonnaud,2024,10.1109/sbmicro64348.2024.10673875,crossref:10.1109/sbmicro64348.2024.10673875,Crossref,,2024 38th Symposium on Microelectronics Technology and Devices (SBMicro),https://doi.org/10.1109/sbmicro64348.2024.10673875,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845259+00:00,Crossref open metadata
Skills and Workforce Training,"Saon Ray, Deb Mukherji",2024,10.1007/978-981-97-8966-5_9,crossref:10.1007/978-981-97-8966-5_9,Crossref,,A Primer on Electric Vehicles in India,https://doi.org/10.1007/978-981-97-8966-5_9,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845203+00:00,Crossref open metadata
The Skills Gap in AI-Driven IT Auditing: Implications for Workforce Training and Development,Olufunmilayo Adeyinka,2024,10.31871/wjrr.19.6.21,crossref:10.31871/wjrr.19.6.21,Crossref,,World Journal of Research and Review,https://doi.org/10.31871/wjrr.19.6.21,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845252+00:00,Crossref open metadata
Application of SLM Technology for Manufacturing of Equipment Parts  for Oil Refineries,"M. R. Usmanov, A. V. Andreev, A. Y. Kuritsyn, D. V. Bushmanov, N. I. Gladyshev, O. B. Berdnik, E. N. Razov",2023,10.32935/0023-1169-2023-640-6-45-51,crossref:10.32935/0023-1169-2023-640-6-45-51,Crossref,,Chemistry and Technology of Fuels and Oils,https://doi.org/10.32935/0023-1169-2023-640-6-45-51,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845266+00:00,Crossref open metadata
FORMATION OF BASIC CIVIL DEFENSE COMPETENCES DURING THE TRAINING OF HIGHER EDUCATION SEEKERS UNDER THE MARTIAL LAW CONDITIONS,V. KONDEL,2023,10.33989/2075-146x.2023.31.283330,crossref:10.33989/2075-146x.2023.31.283330,Crossref,,ТHE SOURCES OF PEDAGOGICAL SKILLS,https://doi.org/10.33989/2075-146x.2023.31.283330,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845273+00:00,Crossref open metadata
Technology Routes for Reducing the Carbon Footprint  of Petrochemical Products – a Pathway to Green Chemicals,"M. R. Usmanov, E. A. Kalinenko, M. A. Uzor, A. B. Zaretsky",2023,10.32935/0023-1169-2023-640-6-19-26,crossref:10.32935/0023-1169-2023-640-6-19-26,Crossref,,Chemistry and Technology of Fuels and Oils,https://doi.org/10.32935/0023-1169-2023-640-6-19-26,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845234+00:00,Crossref open metadata
FORMATION OF TRANSVERSAL COMPETENCES IN A FOREIGN LANGUAGE PROFESSIONAL TRAINING OF FUTURE TEACHERS: REGULATORY AND LEGISLATIVE ASPECTS,"L. STEPANENKO, L. POPOVA",2022,10.33989/2075-146x.2022.29.264354,crossref:10.33989/2075-146x.2022.29.264354,Crossref,,ТHE SOURCES OF PEDAGOGICAL SKILLS,https://doi.org/10.33989/2075-146x.2022.29.264354,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845298+00:00,Crossref open metadata
Genomic education and training for clinical laboratory workforce,"Alison Taylor-Beadling, Anneke Seller, Simon Ramsden",2022,10.1016/b978-0-323-98383-9.00004-7,crossref:10.1016/b978-0-323-98383-9.00004-7,Crossref,,Genomic Medicine Skills and Competencies,https://doi.org/10.1016/b978-0-323-98383-9.00004-7,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845182+00:00,Crossref open metadata
Own Your Career: Essential Skills Needed in the Biotech Workforce,"Tim Hunt, Anjali Sarkar",2022,10.1089/genbio.2022.29047.thu,crossref:10.1089/genbio.2022.29047.thu,Crossref,,GEN Biotechnology,https://doi.org/10.1089/genbio.2022.29047.thu,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845153+00:00,Crossref open metadata
CONDITIONS FOR FORMATION OF COMPETENCES WITHIN THE FRAMEWORK OF MODERN PROFESSIONAL TRAINING OF FUTURE ECOLOGISTS,N. MIRNA,2021,10.33989/2075-146x.2021.28.250357,crossref:10.33989/2075-146x.2021.28.250357,Crossref,,ТHE SOURCES OF PEDAGOGICAL SKILLS,https://doi.org/10.33989/2075-146x.2021.28.250357,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845206+00:00,Crossref open metadata
Workforce challenges in digital health implementation: How are clinical psychology training programmes developing digital competences?,"Helen Pote, Annabel Rees, Charley Holloway-Biddle, Emma Griffith",2021,10.1177/2055207620985396,crossref:10.1177/2055207620985396,Crossref,,DIGITAL HEALTH,https://doi.org/10.1177/2055207620985396,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845187+00:00,Crossref open metadata
Supply chain workforce training: addressing the digital skills gap,Abbas Foroughi,2020,10.1108/heswbl-07-2020-0159,crossref:10.1108/heswbl-07-2020-0159,Crossref,,"Higher Education, Skills and Work-Based Learning",https://doi.org/10.1108/heswbl-07-2020-0159,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845160+00:00,Crossref open metadata
Digital Competences and Skills in the Frame of Education and Training,Unknown,2019,10.23977/ceed.2019.002,crossref:10.23977/ceed.2019.002,Crossref,,"Lecture Notes in Economics, Management and Social Sciences",https://doi.org/10.23977/ceed.2019.002,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845269+00:00,Crossref open metadata
FUTURE WORKFORCE AND TRAINING IN THE FOURTH MARITIME REVOLUTION,"R. Westgarth, J. Rigby",2019,10.3940/rina.mi.2019.07,crossref:10.3940/rina.mi.2019.07,Crossref,,Internationnal Conference on Marine Industry 4.0,https://doi.org/10.3940/rina.mi.2019.07,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845175+00:00,Crossref open metadata
TVET Financing and Employer’s Ownership in Skills Training for an Emerging Workforce,"Santosh Mehrotra, Ashutosh Pratap Singh",2019,10.1007/978-3-319-94532-3_44,crossref:10.1007/978-3-319-94532-3_44,Crossref,,Handbook of Vocational Education and Training,https://doi.org/10.1007/978-3-319-94532-3_44,marine biotechnology workforce skills competences training,2026-07-24T11:50:27.845243+00:00,Crossref open metadata
"Integrated Curriculum Design across Secondary, Higher Vocational, and Undergraduate Education in China Based on Industry Qualification Level Standards",Unknown,2026,10.23977/avte.2026.080115,crossref:10.23977/avte.2026.080115,Crossref,,Advances in Vocational and Technical Education,https://doi.org/10.23977/avte.2026.080115,blue bioeconomy education learning outcomes curriculum qualification,2026-07-24T11:50:29.787406+00:00,Crossref open metadata
Evaluating Learning Outcomes Through Curriculum Analytics: Actionable Insights for Curriculum Decision-making,"Mónica Hernández-Campos, Isabel Hilliger, Francisco-José García-Peñalvo",2025,10.1145/3706468.3706518,crossref:10.1145/3706468.3706518,Crossref,,Proceedings of the 15th International Learning Analytics and Knowledge Conference,https://doi.org/10.1145/3706468.3706518,blue bioeconomy education learning outcomes curriculum qualification,2026-07-24T11:50:29.787248+00:00,Crossref open metadata
Preparing a Global Workforce: Curriculum Design and Learning Outcomes,Unknown,2025,10.32674/4r1hwc86,crossref:10.32674/4r1hwc86,Crossref,,,https://doi.org/10.32674/4r1hwc86,blue bioeconomy education learning outcomes curriculum qualification,2026-07-24T11:50:29.787385+00:00,Crossref open metadata
The Effect of Implementation of Independent Learning Curriculum and Learning Motivation on Students' Mathematics Learning Outcomes in Grade V Elementary School 8 Tondano,"Mutia Harun, Jeanne M. Mangangantung, Deysti T. Tarusu",2025,10.47191/ijmra/v8-i06-55,crossref:10.47191/ijmra/v8-i06-55,Crossref,,INTERNATIONAL JOURNAL OF MULTIDISCIPLINARY RESEARCH AND ANALYSIS,https://doi.org/10.47191/ijmra/v8-i06-55,blue bioeconomy education learning outcomes curriculum qualification,2026-07-24T11:50:29.787359+00:00,Crossref open metadata
A Basic Introduction to Blue Bioeconomy,"Kalahe Hewage Iresha Nadeeka Madushani Herath, Kalu Kapuge Asanka Sanjeewa",2024,10.2174/9789815223644124010003,crossref:10.2174/9789815223644124010003,Crossref,,The Role of Seaweeds in Blue Bioeconomy,https://doi.org/10.2174/9789815223644124010003,blue bioeconomy education learning outcomes curriculum qualification,2026-07-24T11:50:29.787276+00:00,Crossref open metadata
Educational Design Guidelines for Teaching with Immersive Technologies—Updating Learning Outcomes of the European Qualification Framework,"Stavros Pitsikalis, Ilona-Elefteryja Lasica, Apostolos Kostas, Chryssi Vitsilaki",2024,10.3390/higheredu3040064,crossref:10.3390/higheredu3040064,Crossref,,Trends in Higher Education,https://doi.org/10.3390/higheredu3040064,blue bioeconomy education learning outcomes curriculum qualification,2026-07-24T11:50:29.787363+00:00,Crossref open metadata
