signal_id,evidence_id,run_id,sector,axis_group,axis_code,query_id,query_family,semantic_scope,signal_type,competence_label,competence_description,demand_phrase,learning_outcome_candidate,evidence_text_scope,evidence_text_hash,confidence_score,classifier_version,manual_review_status,validity_warning
signal:065aadc66c2d234862169e14edc36729a410602bf39d5a5fc00b8acb874f64e2,evidence:doi:10.4018/979-8-3373-7006-4.ch004,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",autonomous,Digital or data skill evidenced in: The Economic Impact of Autonomous Systems and Robotics on the Labor Market in the Logistics Sector,The Economic Impact of Autonomous Systems and Robotics on the Labor Market in the Logistics Sector,29d7de23ad037845de97e2025d8529c9769c69b15b0a881849d0aec7eff07572,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:067bf33e2d07e3b2f29000eaeaeff66b41dd4c49349683a02544cd888b89ac33,evidence:doi:10.1007/978-3-032-19927-0_75,30090903921-1,r_i,OCEANIC,O,Q_R_I_CORE_003,core_sector,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",training,"Education and training signal evidenced in: Employability and Sustainability in the Brazilian Naval Industry: Training, Innovation, and Energy Transition","Employability and Sustainability in the Brazilian Naval Industry: Training, Innovation, and Energy Transition",05888be98c0b72404ac98c85c0d026598b75c8af77ed1d6e3cdec03a1dd753fe,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:06a19c0d9f35fcd8c7d6b1de469a41949c3be036e4001cd1e92545a77c3ca88e,evidence:doi:10.4018/979-8-3373-6876-4.ch002,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",ai,Digital or data skill evidenced in: Privacy-Preserving Autonomous AI Systems,Privacy-Preserving Autonomous AI Systems,6e23499ce1dc118130eec898a200546c423b7e1f1ce7511cac5d592392dbee0d,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:06bf0ef8e89c22737dc807add81bab13eba95fea337f4e89604e8b1b826a8211,evidence:doi:10.4043/37093-ms,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_EMRG_001,emerging_demand,title,technical_skill,Technical or engineering skill,"Engineering, technology, and operations skill signals.",robotics,Technical or engineering skill evidenced in: Scalable Digital Twin Workflows with Subsea Robotics for Offshore Integrity Management,Scalable Digital Twin Workflows with Subsea Robotics for Offshore Integrity Management,54112469c5ce83f9229d02cf79d3cc647af6d4b55b4254052a3635f1cde9624a,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:06c514b3f16826eb4a0c28a4495a4ebc76142cd94c2588f88e2e81e171723efa,evidence:doi:10.1016/j.crm.2021.100361,30090903921-1,port_activities,MARITIME,T,Q_PORT_ACTIVITIES_CORE_003,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",climate,"Sustainability, resilience, or adaptation skill evidenced in: Pricing climate risk: Are flooding and sea level rise risk capitalised in Australian residential property?",Pricing climate risk: Are flooding and sea level rise risk capitalised in Australian residential property?,68a0d94c3244ed9cc03d5b7b4365a70047e3d89261f0b1e4b56a56a3aa708bb8,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:06eb5c98e8ab888473d438a6dc8c74b200f3e012eff24e0aa0b13c37f3e3b88e,evidence:doi:10.1017/cft.2023.13.pr1,30090903921-1,non_living_res,MARINE,M,Q_NON_LIVING_RES_CORE_002,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainability,"Sustainability, resilience, or adaptation skill evidenced in: Author comment: The role of art in coastal and marine sustainability — R0/PR1",Author comment: The role of art in coastal and marine sustainability — R0/PR1,c1f0723bf530f3aee28d621a6da1dd75728f8d9f4e9ba64eafe91bb101613476,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:076bd37a08c744b64972267c5652f2e5b78acf0d7eee1f52983cce06a631ec09,evidence:doi:10.1115/iowtc2025-164342,30090903921-1,renewable_energy,MARITIME,T,Q_RENEWABLE_ENERGY_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Application of a Digital Twin Framework for Response of Floating Offshore Wind Turbine Foundations to Laboratory Mooring Failures,Application of a Digital Twin Framework for Response of Floating Offshore Wind Turbine Foundations to Laboratory Mooring Failures,624da380c9d7ac559cc99810799955bb073685bfb4eb6b697a70ec2749a26d91,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:077a531d300c6925fa72b9cf0dbf1fa5d0a93112ef3b59ebd7ccabce0ed5584e,evidence:doi:10.35980/krical.2022.12.96.125,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_CORE_002,core_sector,title,policy_regulation_skill,Policy or regulation skill,"Regulatory, legal, and compliance skill signals.",regulation,Policy or regulation skill evidenced in: Impact of IMO Environmental Regulations and Carbon Border Tax on Trade,Impact of IMO Environmental Regulations and Carbon Border Tax on Trade,29228fcafdc8510c93b6598cd91a3171cf2b21950a1888d15361e55dfc6b58ee,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:078c750ba8cf3a1ab9a4188c3b86156e30ff05528f6c7ff1e61f358e3c9e0faf,evidence:doi:10.2139/ssrn.5288285,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_EMRG_001,emerging_demand,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: The Twin Transition: Driving Sustainability Through Digital Transformation in Manufacturing:,The Twin Transition: Driving Sustainability Through Digital Transformation in Manufacturing:,569d3e31015186b35a8ae6d75bc16895017182b03e40a2ef1bf51e0482e1af8c,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:078dad405c927f02e7e5211f1af55b997794cf648c62133755c5244ed631f105,evidence:doi:10.23977/curtm.2024.071001,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_COMP_002,competence_demand,title,learning_outcome_signal,Learning outcome signal,"Learning outcomes, learning objectives, or competence descriptors.",learning outcome,Learning outcome signal evidenced in: Gamification in Education: Enhancing Engagement and Learning Outcomes through Game-Based Strategies,Gamification in Education: Enhancing Engagement and Learning Outcomes through Game-Based Strategies,2c7ac81c3a45b81ca0fc051b130561a6d1facc6f9ea67053a5b182d72ca8c3b3,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:07a3ed2868d1e5c7be4e1c27c91cb540ee02edad3ccca03ab9c2b178403d9313,evidence:doi:10.1016/j.ijcip.2024.100695,30090903921-1,maritime_defence,MARITIME,T,Q_MARITIME_DEFENCE_CORE_003,core_sector,title,safety_risk_skill,Safety or risk-management skill,"Safety, risk, hazard, and emergency-response skill signals.",risk,Safety or risk-management skill evidenced in: Cyber risk assessment of cyber-enabled autonomous cargo vessel,Cyber risk assessment of cyber-enabled autonomous cargo vessel,b3d15a1d94f098caa1d70b521829de7b4688de39560c1160c261d60ae1d75765,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:07ded035e3cf71fddda4ae1fcdfd2788c5dec7ce4e965c144f9eec85692c77e3,evidence:doi:10.1109/joe.2023.3296836,30090903921-1,ship_repair,OCEANIC,O,Q_SHIP_REPAIR_THY_001,theory_translation,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",autonomous,Digital or data skill evidenced in: Autonomous Ship Collision Avoidance in Restricted Waterways Considering Maritime Navigation Rules,Autonomous Ship Collision Avoidance in Restricted Waterways Considering Maritime Navigation Rules,a8f5b865f4d1a668499f43e790c24cc91a597a489d7edfd8ab4aba3574d17b91,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:0812346ff9f576895396820dece2dd571f16017e5b1f2d49259b7988901b3268,evidence:doi:10.2139/ssrn.5206490,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_COMP_001,competence_demand,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",training,Education and training signal evidenced in: Bridging the AI Skills Gap: Workforce Training for Financial Services,Bridging the AI Skills Gap: Workforce Training for Financial Services,48cadf78d37cfe42899f119c170a644e85f0d26977582086c8b0c41f34aba7f1,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:08203ebb064dbae40e7f00089aefc01a34a6c9ced53aa3f440050d8db2be36ce,evidence:doi:10.2139/ssrn.5736697,30090903921-1,renewable_energy,OCEANIC,O,Q_RENEWABLE_ENERGY_EMRG_002,emerging_demand,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",policy,"Governance or policy skill evidenced in: Regulating Offshore Wind in Scotland: Legal Frameworks, Policy Challenges, and the Just Energy Transition","Regulating Offshore Wind in Scotland: Legal Frameworks, Policy Challenges, and the Just Energy Transition",b80aa4c65015706f63fedf24c378291bcc9cbd4e679fea20bc50395102f96981,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:0820928615a1aa33ccd17e6dbe3e5eee81cdc7519e0d4481f26a8de62031cd9a,evidence:doi:10.1017/cft.2024.4.pr5,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_003,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",adaptation,"Sustainability, resilience, or adaptation skill evidenced in: Recommendation: Is the coastal future green, grey or hybrid? Diverse perspectives on coastal flood risk management and adaptation in the UK — R1/PR5","Recommendation: Is the coastal future green, grey or hybrid? Diverse perspectives on coastal flood risk management and adaptation in the UK — R1/PR5",f976cda1305a885d748d2c02d49eefa77052ef6c9808d32876fdbc174d0fa73e,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:0833d0d6448a268186965128f8ea2aa8e74436a76f1faf29ed62a593571d15b5,evidence:doi:10.36315/2025v1end044,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_COMP_001,competence_demand,title,workforce_skill,Workforce skill signal,"Mentions of workforce, labour, employment, and human-capital dimensions.",workforce,Workforce skill signal evidenced in: TRANSITIONING PROFESSIONAL CURRICULA TO WORKFORCE DEVELOPMENT TRAINING: BRIDGING EDUCATION AND EMPLOYMENT,TRANSITIONING PROFESSIONAL CURRICULA TO WORKFORCE DEVELOPMENT TRAINING: BRIDGING EDUCATION AND EMPLOYMENT,bcb5a598c8a948c3ec65e1ffc3b88690ffce1ec65f6bfcda440546190ea0cf98,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:08352e360f0ab5c41c729f1347bff2dcc574ab732212adfd885e4bb2c406803a,evidence:doi:10.1007/978-3-031-68911-6_16,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_CORE_001,core_sector,title,learning_outcome_signal,Learning outcome signal,"Learning outcomes, learning objectives, or competence descriptors.",ects,"Learning outcome signal evidenced in: Blue Carbon: Roles in Climate Change and Energy Generation, and Effects on Coastal Communities","Blue Carbon: Roles in Climate Change and Energy Generation, and Effects on Coastal Communities",25d87e7ab6ae68e52a1c3ac499b133a2da12207b55a0357cf0c3c5d38dbd20bd,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:084344763198bc2c057e11f6009a1a82b8360abdfa69dacfd7bfcec543cdb2b4,evidence:doi:10.21669/tomo.v44.23684,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_HYP_001,hypothesis_verification,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",governance,"Governance or policy skill evidenced in: Sociotechnical coastal squeeze: technology, tourism, and governance on Copacabana’s waterfront","Sociotechnical coastal squeeze: technology, tourism, and governance on Copacabana’s waterfront",62f0348c3ca3120abd8fd6a250e09bc791cf6f1c204ff765e762dc1a0677d12b,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:087b7dedc4d0842205893146c8d1369e3f6b43e54eaaa0979f766add61374577,evidence:doi:10.5958/2278-4853.2022.00254.3,30090903921-1,coastal_tourism,OCEANIC,O,Q_COASTAL_TOURISM_COMP_001,competence_demand,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",training,Education and training signal evidenced in: Important principles of foreign language learning training systems in the development of students’ professional communicative competences,Important principles of foreign language learning training systems in the development of students’ professional communicative competences,d29af2617fa848725e950f0a16760961160389fa4f9f2064a6d66541029622ae,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:08b28845db0a2eb83ed6ed7ddd5fb5dc22f1b80ffbc05b8a81ee80adff704e4e,evidence:doi:10.4324/9781003347088-5,30090903921-1,r_i,OCEANIC,O,Q_R_I_CORE_003,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",policy,Governance or policy skill evidenced in: Competition Policy Enforcement in the Chinese Digital Economy,Competition Policy Enforcement in the Chinese Digital Economy,c819df00579dd84fbce4f369b9d021ed0f26b00710d10dd16f5976891db49e05,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:08bc9585bb465eb8694f6dda5cc235d6e6368374d0620b0254d787ed6a4fa15f,evidence:doi:10.4018/979-8-3373-5881-9.ch003,30090903921-1,living_res,MARINE,M,Q_LIVING_RES_CORE_002,core_sector,title,sustainability_skill,"Sustainability, resilience, or adaptation skill","Sustainability, resilience, and adaptation skill signals.",sustainability,"Sustainability, resilience, or adaptation skill evidenced in: The Importance of Oceans in Achieving Global Sustainability",The Importance of Oceans in Achieving Global Sustainability,7e52e23101b601321a0946b3eb97984fc97a748b300ce371f79f58f7da6a7c3e,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:08c9549363c5e5c5fdd404cd27553eddcb7fc15a39666b8b41214686acde6c97,evidence:doi:10.70593/978-93-7185-542-6_7,30090903921-1,infra_robotics,MARITIME,T,Q_INFRA_ROBOTICS_CORE_001,core_sector,title,digital_skill,Digital or data skill,"Digital, data, AI, autonomy, and cyber-technical skill signals.",digital,Digital or data skill evidenced in: Digital Twins and Cyber-Physical Systems for Industrial Optimization,Digital Twins and Cyber-Physical Systems for Industrial Optimization,02b01c1f445807b7c7303f4fe7f3009a1321a6b9eccfca495992377f448052f4,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:08d9120ffa3a19c2ad6768acb729413686f72e9e23f7e70a669a05f953b9fe18,evidence:doi:10.1016/b978-0-323-98383-9.00004-7,30090903921-1,blue_biotech,MARINE,M,Q_BLUE_BIOTECH_COMP_001,competence_demand,title,education_training_signal,Education and training signal,"Formal or informal education, training, curriculum, or capacity building.",training,Education and training signal evidenced in: Genomic education and training for clinical laboratory workforce,Genomic education and training for clinical laboratory workforce,180faeaf6a0195b7a36fc3bb073ae5f9073be77710195f5b7a972a13b31fb268,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
signal:08db4477fd503e677016f9bc5c144edfe6f877d69871992903418e22d5b4807d,evidence:doi:10.1016/j.tranpol.2026.104031,30090903921-1,maritime_transport,MARITIME,T,Q_MARITIME_TRANSPORT_CORE_001,core_sector,title,governance_skill,Governance or policy skill,"Governance, institutional, and stakeholder coordination skills.",institutional,Governance or policy skill evidenced in: Institutional spillovers and energy efficiency in maritime transport: Evidence from the EU MRV dataset,Institutional spillovers and energy efficiency in maritime transport: Evidence from the EU MRV dataset,05f7311a708b487570c453446119056522fa4a219f44b77bb9691a622141aba8,0.45,cumulative-db-semantic-v1,review_required,metadata_only_limitation
