query_id,sector_slug,query_family,query_text,provider,provider_canonical,execution_status,returned_record_count,normalized_record_count,contributed_record_count,raw_record_count,accepted_record_count,excluded_outside_time_window_count,excluded_missing_year_count,from_year,to_year,declared_sort_strategy,sort_status,declared_sampling_mode,declared_pages,declared_rows_per_page,sampling_status,time_window_status,requested_constraint_filters,applied_constraint_filters,unsupported_constraint_filters,unapplied_constraint_filters,validity_warnings,errors,warnings
Q_R_I_CORE_002,r_i,core_sector,ocean data governance FAIR CARE principles,scopus,scopus,completed,1,1,1,1,1,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ocean"" AND ""data"" AND ""governance"" AND ""FAIR"" AND ""CARE"" AND ""principles"")'; requested_count=50; applied_count=25"
Q_R_I_CORE_003,r_i,core_sector,blue economy research innovation policy governance,crossref,crossref,completed,50,35,33,50,35,11,4,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_R_I_CORE_003,r_i,core_sector,blue economy research innovation policy governance,scopus,scopus,completed,25,25,25,25,25,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""blue"" AND ""economy"" AND ""research"" AND ""innovation"" AND ""policy"" AND ""governance"")'; requested_count=50; applied_count=25"
Q_R_I_EMRG_001,r_i,emerging_demand,ocean observation AI digital twin autonomous systems resilience climate adaptation,crossref,crossref,completed,50,42,41,50,42,3,5,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.409 wait_seconds=1.409|Crossref retry terminal_status=success attempt=2
Q_R_I_EMRG_001,r_i,emerging_demand,ocean observation AI digital twin autonomous systems resilience climate adaptation,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ocean"" AND ""observation"" AND ""AI"" AND ""digital"" AND ""twin"" AND ""autonomous"" AND ""systems"" AND ""resilience"" AND ""climate"" AND ""adaptation"")'; requested_count=50; applied_count=25"
Q_R_I_EMRG_002,r_i,emerging_demand,blue economy research just transition ocean literacy marine governance hydrosocial,crossref,crossref,completed,50,44,41,50,44,6,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.237 wait_seconds=1.237|Crossref retry terminal_status=success attempt=2
Q_R_I_EMRG_002,r_i,emerging_demand,blue economy research just transition ocean literacy marine governance hydrosocial,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""blue"" AND ""economy"" AND ""research"" AND ""just"" AND ""transition"" AND ""ocean"" AND ""literacy"" AND ""marine"" AND ""governance"" AND ""hydrosocial"")'; requested_count=50; applied_count=25"
Q_R_I_HYP_001,r_i,hypothesis_verification,r&i maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,crossref,crossref,completed,50,18,15,50,18,28,4,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_R_I_HYP_001,r_i,hypothesis_verification,r&i maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""r"" AND ""i"" AND ""maritimisation"" AND ""marinization"" AND ""oceanisation"" AND ""hydrosocial"" AND ""de-base-re"" AND ""hypothesis"" AND ""verification"" AND ""indicators"")'; requested_count=50; applied_count=25"
Q_R_I_THY_001,r_i,theory_translation,r&i qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,crossref,crossref,completed,50,29,29,50,29,21,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_R_I_THY_001,r_i,theory_translation,r&i qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""r"" AND ""i"" AND ""qmbd"" AND ""axis"" AND ""translation"" AND ""marine"" AND ""maritime"" AND ""oceanic"" AND ""hydronization"" AND ""theory"" AND ""terms"" AND ""taxonomy"" AND ""mapping"")'; requested_count=50; applied_count=25"
Q_R_I_VAL_001,r_i,validation_eqf_translation,ocean science EQF qualification framework micro-credential learning outcomes,crossref,crossref,completed,50,43,43,50,43,6,1,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_R_I_VAL_001,r_i,validation_eqf_translation,ocean science EQF qualification framework micro-credential learning outcomes,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ocean"" AND ""science"" AND ""EQF"" AND ""qualification"" AND ""framework"" AND ""micro"" AND ""credential"" AND ""learning"" AND ""outcomes"")'; requested_count=50; applied_count=25"
Q_SHIP_REPAIR_COMP_001,ship_repair,competence_demand,shipyard worker workforce skills competences training professional development,crossref,crossref,completed,50,32,31,50,32,12,6,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.378 wait_seconds=1.378|Crossref retry terminal_status=success attempt=2
Q_SHIP_REPAIR_COMP_001,ship_repair,competence_demand,shipyard worker workforce skills competences training professional development,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""shipyard"" AND ""worker"" AND ""workforce"" AND ""skills"" AND ""competences"" AND ""training"" AND ""professional"" AND ""development"")'; requested_count=50; applied_count=25"
Q_SHIP_REPAIR_COMP_002,ship_repair,competence_demand,ship repair engineer education learning outcomes curriculum qualification,crossref,crossref,completed,50,25,25,50,25,22,3,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_SHIP_REPAIR_COMP_002,ship_repair,competence_demand,ship repair engineer education learning outcomes curriculum qualification,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ship"" AND ""repair"" AND ""engineer"" AND ""education"" AND ""learning"" AND ""outcomes"" AND ""curriculum"" AND ""qualification"")'; requested_count=50; applied_count=25"
Q_SHIP_REPAIR_CORE_001,ship_repair,core_sector,ship repair shipyard workforce skills training,crossref,crossref,completed,50,16,16,50,16,26,8,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_SHIP_REPAIR_CORE_001,ship_repair,core_sector,ship repair shipyard workforce skills training,scopus,scopus,completed,5,2,2,5,2,3,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ship"" AND ""repair"" AND ""shipyard"" AND ""workforce"" AND ""skills"" AND ""training"")'; requested_count=50; applied_count=25"
Q_SHIP_REPAIR_CORE_002,ship_repair,core_sector,ship retrofit decarbonization maintenance governance,crossref,crossref,completed,50,40,37,50,40,6,4,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_SHIP_REPAIR_CORE_002,ship_repair,core_sector,ship retrofit decarbonization maintenance governance,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ship"" AND ""retrofit"" AND ""decarbonization"" AND ""maintenance"" AND ""governance"")'; requested_count=50; applied_count=25"
Q_SHIP_REPAIR_CORE_003,ship_repair,core_sector,maritime repair supply chain safety standards,crossref,crossref,completed,50,21,21,50,21,26,3,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_SHIP_REPAIR_CORE_003,ship_repair,core_sector,maritime repair supply chain safety standards,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""maritime"" AND ""repair"" AND ""supply"" AND ""chain"" AND ""safety"" AND ""standards"")'; requested_count=50; applied_count=25"
Q_SHIP_REPAIR_EMRG_001,ship_repair,emerging_demand,ship repair AI digital twin autonomous systems resilience,crossref,crossref,completed,50,48,45,50,48,0,2,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_SHIP_REPAIR_EMRG_001,ship_repair,emerging_demand,ship repair AI digital twin autonomous systems resilience,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ship"" AND ""repair"" AND ""AI"" AND ""digital"" AND ""twin"" AND ""autonomous"" AND ""systems"" AND ""resilience"")'; requested_count=50; applied_count=25"
Q_SHIP_REPAIR_EMRG_002,ship_repair,emerging_demand,ship retrofit just transition climate adaptation marine governance safety,crossref,crossref,completed,50,31,29,50,31,7,12,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,Crossref retry search: attempt=1 http_status=429 retry_after_seconds=None backoff_seconds=1.0 jitter_seconds=0.149 wait_seconds=1.149|Crossref retry terminal_status=success attempt=2
Q_SHIP_REPAIR_EMRG_002,ship_repair,emerging_demand,ship retrofit just transition climate adaptation marine governance safety,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ship"" AND ""retrofit"" AND ""just"" AND ""transition"" AND ""climate"" AND ""adaptation"" AND ""marine"" AND ""governance"" AND ""safety"")'; requested_count=50; applied_count=25"
Q_SHIP_REPAIR_HYP_001,ship_repair,hypothesis_verification,ship repair maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,crossref,crossref,completed,50,20,17,50,20,23,7,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_SHIP_REPAIR_HYP_001,ship_repair,hypothesis_verification,ship repair maritimisation marinization oceanisation hydrosocial de-base-re hypothesis verification indicators,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ship"" AND ""repair"" AND ""maritimisation"" AND ""marinization"" AND ""oceanisation"" AND ""hydrosocial"" AND ""de-base-re"" AND ""hypothesis"" AND ""verification"" AND ""indicators"")'; requested_count=50; applied_count=25"
Q_SHIP_REPAIR_THY_001,ship_repair,theory_translation,ship repair qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,crossref,crossref,completed,50,28,28,50,28,22,0,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_SHIP_REPAIR_THY_001,ship_repair,theory_translation,ship repair qmbd axis translation marine maritime oceanic hydronization theory terms taxonomy mapping,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ship"" AND ""repair"" AND ""qmbd"" AND ""axis"" AND ""translation"" AND ""marine"" AND ""maritime"" AND ""oceanic"" AND ""hydronization"" AND ""theory"" AND ""terms"" AND ""taxonomy"" AND ""mapping"")'; requested_count=50; applied_count=25"
Q_SHIP_REPAIR_VAL_001,ship_repair,validation_eqf_translation,ship repair EQF qualification framework micro-credential learning outcomes,crossref,crossref,completed,50,42,42,50,42,7,1,2019,2026,published-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,
Q_SHIP_REPAIR_VAL_001,ship_repair,validation_eqf_translation,ship repair EQF qualification framework micro-credential learning outcomes,scopus,scopus,completed,0,0,0,0,0,0,0,2019,2026,date-desc,applied_post_fetch,stratified,3,50,partially_applied_registry_has_no_page_cursor,applied_post_fetch,sampling_strategy|sort_strategy|time_window,sort_strategy|time_window,,sampling_strategy,filter_not_applied:multi_page_sampling,,"Scopus diagnostics: projected_query='TITLE-ABS-KEY(""ship"" AND ""repair"" AND ""EQF"" AND ""qualification"" AND ""framework"" AND ""micro"" AND ""credential"" AND ""learning"" AND ""outcomes"")'; requested_count=50; applied_count=25"
