record_pk,canonical_record_id,preferred_identifier,source_type_code,source_type_label,qmbd_axis_code,qmbd_axis_label,record_origin_code,record_origin_label,title,doi,source_id
record_pk_d0cb8b5b0c1b60b3,10.1007/978-3-031-21634-3_9,10.1007/978-3-031-21634-3_9,1,literature_record,-98,Not extracted,3,LIVE_API,"The Pandemic, the Blue Economy, and the Way Forward",10.1007/978-3-031-21634-3_9,crossref:10.1007/978-3-031-21634-3_9
record_pk_b22c2f23d9b13ac6,10.1007/978-3-031-25296-9_8,10.1007/978-3-031-25296-9_8,1,literature_record,-98,Not extracted,3,LIVE_API,Automated Port Operations: The Future of Port Governance,10.1007/978-3-031-25296-9_8,crossref:10.1007/978-3-031-25296-9_8
record_pk_3ec36e60d2981c14,10.1007/978-3-031-32671-4_1-1,10.1007/978-3-031-32671-4_1-1,1,literature_record,-98,Not extracted,3,LIVE_API,Smart Governance and Sustainable Blue Economy,10.1007/978-3-031-32671-4_1-1,crossref:10.1007/978-3-031-32671-4_1-1
record_pk_890bc07620fb7bbc,10.1007/978-3-031-32671-4_110-1,10.1007/978-3-031-32671-4_110-1,1,literature_record,-98,Not extracted,3,LIVE_API,Sustaining Peru’s Small-Scale Fisheries: Exploited Biodiversity and Blue Economy Perspectives,10.1007/978-3-031-32671-4_110-1,crossref:10.1007/978-3-031-32671-4_110-1
record_pk_6fb411a08b3f18d1,10.1007/978-3-031-32671-4_16-1,10.1007/978-3-031-32671-4_16-1,1,literature_record,-98,Not extracted,3,LIVE_API,An Integrated Systems View of Sustainable Blue Economy Governance,10.1007/978-3-031-32671-4_16-1,crossref:10.1007/978-3-031-32671-4_16-1
record_pk_edb869eeb63b7998,10.1007/978-3-031-32671-4_35-1,10.1007/978-3-031-32671-4_35-1,1,literature_record,-98,Not extracted,3,LIVE_API,Marine Pollution and Its Impact on Blue Economy,10.1007/978-3-031-32671-4_35-1,crossref:10.1007/978-3-031-32671-4_35-1
record_pk_c51828360085da4c,10.1007/978-3-031-32671-4_47-1,10.1007/978-3-031-32671-4_47-1,1,literature_record,-98,Not extracted,3,LIVE_API,Safe Space for Small-Scale Fisheries in Blue Economy Transformations,10.1007/978-3-031-32671-4_47-1,crossref:10.1007/978-3-031-32671-4_47-1
record_pk_089d4f0724d503d0,10.1007/978-3-031-32671-4_61-1,10.1007/978-3-031-32671-4_61-1,1,literature_record,-98,Not extracted,3,LIVE_API,Smart Governance for a Sustainable Blue Economy: The Case of the Bay of Bengal,10.1007/978-3-031-32671-4_61-1,crossref:10.1007/978-3-031-32671-4_61-1
record_pk_354d107f4eae885f,10.1007/978-3-031-39936-7_1,10.1007/978-3-031-39936-7_1,1,literature_record,-98,Not extracted,3,LIVE_API,Broadening the Scope of Decarbonization in the Maritime Sector,10.1007/978-3-031-39936-7_1,crossref:10.1007/978-3-031-39936-7_1
record_pk_cb207a309292bfdc,10.1007/978-3-031-39936-7_11,10.1007/978-3-031-39936-7_11,1,literature_record,-98,Not extracted,3,LIVE_API,How a Value Chain Approach Plays Out in Maritime Decarbonization,10.1007/978-3-031-39936-7_11,crossref:10.1007/978-3-031-39936-7_11
record_pk_c7fe345352b07f40,10.1007/978-3-031-39936-7_12,10.1007/978-3-031-39936-7_12,1,literature_record,-98,Not extracted,3,LIVE_API,How to Assess Decarbonization Enablers,10.1007/978-3-031-39936-7_12,crossref:10.1007/978-3-031-39936-7_12
record_pk_6b13e1d00e526521,10.1007/978-3-031-39936-7_13,10.1007/978-3-031-39936-7_13,1,literature_record,-98,Not extracted,3,LIVE_API,Effective Partnerships to Support Maritime Decarbonization,10.1007/978-3-031-39936-7_13,crossref:10.1007/978-3-031-39936-7_13
record_pk_35826a6f4da8721a,10.1007/978-3-031-39936-7_17,10.1007/978-3-031-39936-7_17,1,literature_record,-98,Not extracted,3,LIVE_API,Engaging the Global Research Communities in Maritime Decarbonization,10.1007/978-3-031-39936-7_17,crossref:10.1007/978-3-031-39936-7_17
record_pk_2d859d7963cdd69c,10.1007/978-3-031-39936-7_2,10.1007/978-3-031-39936-7_2,1,literature_record,-98,Not extracted,3,LIVE_API,Decarbonizing the Maritime Industry: Current Environmental Targets and Potential Outcomes,10.1007/978-3-031-39936-7_2,crossref:10.1007/978-3-031-39936-7_2
record_pk_3286f1bdbf92544f,10.1007/978-3-031-39936-7_21,10.1007/978-3-031-39936-7_21,1,literature_record,-98,Not extracted,3,LIVE_API,Maritime Decarbonization—Actions by Cargo Owners: The Shippers’ Perspective,10.1007/978-3-031-39936-7_21,crossref:10.1007/978-3-031-39936-7_21
record_pk_515495a353ab7992,10.1007/978-3-031-39936-7_27,10.1007/978-3-031-39936-7_27,1,literature_record,-98,Not extracted,3,LIVE_API,"Ship Engine, Equipment and Fuel Options for Decarbonization",10.1007/978-3-031-39936-7_27,crossref:10.1007/978-3-031-39936-7_27
record_pk_4b0d94806a27ae39,10.1007/978-3-031-39936-7_29,10.1007/978-3-031-39936-7_29,1,literature_record,-98,Not extracted,3,LIVE_API,Decarbonization Support from Digital Solutions Providers,10.1007/978-3-031-39936-7_29,crossref:10.1007/978-3-031-39936-7_29
record_pk_aaabcc87891c4c74,10.1007/978-3-031-39936-7_5,10.1007/978-3-031-39936-7_5,1,literature_record,-98,Not extracted,3,LIVE_API,Scenario Thinking and Its Place in Maritime Decarbonization,10.1007/978-3-031-39936-7_5,crossref:10.1007/978-3-031-39936-7_5
record_pk_cb51d0b5bc50db08,10.1007/978-3-031-56607-3_5,10.1007/978-3-031-56607-3_5,1,literature_record,2,Maritime,2,STATIC_LITERATURE,Socio-technical transitions in shipping: The Contemporary Coast as an Urban Amphibious. The Complex Relationshi,,10.1007/978-3-031-56607-3_5
record_pk_2a28fc23f4703528,10.1007/978-3-031-60167-5_3,10.1007/978-3-031-60167-5_3,1,literature_record,-98,Not extracted,3,LIVE_API,Protecting Critical Infrastructure: Methods and Techniques,10.1007/978-3-031-60167-5_3,crossref:10.1007/978-3-031-60167-5_3
record_pk_48094a7b5acf6e5a,10.1007/978-3-031-67431-0_21,10.1007/978-3-031-67431-0_21,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,Knowledge transfer between science and ocean policy: Strategic Marketing of Blue Financing for Advancing Blue Economy Activ,,10.1007/978-3-031-67431-0_21
record_pk_24795b94c6fe4919,10.1007/978-3-031-68497-5_8,10.1007/978-3-031-68497-5_8,1,literature_record,-98,Not extracted,3,LIVE_API,The Role of Innovative Ship Design in Decarbonization,10.1007/978-3-031-68497-5_8,crossref:10.1007/978-3-031-68497-5_8
record_pk_be808e36c6c6e88b,10.1007/978-3-031-68911-6,10.1007/978-3-031-68911-6,1,literature_record,-98,Not extracted,3,LIVE_API,Marine Bioprospecting for Sustainable Blue-bioeconomy,10.1007/978-3-031-68911-6,crossref:10.1007/978-3-031-68911-6
record_pk_b7ad70a0e3f08b27,10.1007/978-3-031-68911-6_1,10.1007/978-3-031-68911-6_1,1,literature_record,-98,Not extracted,3,LIVE_API,Aquatic Resources for Blue Bioeconomy Prospecting,10.1007/978-3-031-68911-6_1,crossref:10.1007/978-3-031-68911-6_1
record_pk_c54c9f8ba88468ca,10.1007/978-3-031-68911-6_13,10.1007/978-3-031-68911-6_13,1,literature_record,-98,Not extracted,3,LIVE_API,Prospects of Microbial Enzymes in Marine Blue Economy,10.1007/978-3-031-68911-6_13,crossref:10.1007/978-3-031-68911-6_13
record_pk_b7e8972efd3e9c87,10.1007/978-3-031-68911-6_14,10.1007/978-3-031-68911-6_14,1,literature_record,-98,Not extracted,3,LIVE_API,Blue Biomass Production for Renewable Energy,10.1007/978-3-031-68911-6_14,crossref:10.1007/978-3-031-68911-6_14
record_pk_898f3fe75cacf00a,10.1007/978-3-031-68911-6_15,10.1007/978-3-031-68911-6_15,1,literature_record,-98,Not extracted,3,LIVE_API,Marine Greens Prospecting: Untapped Blue Resources,10.1007/978-3-031-68911-6_15,crossref:10.1007/978-3-031-68911-6_15
record_pk_a5f264b53cca2d98,10.1007/978-3-031-68911-6_16,10.1007/978-3-031-68911-6_16,1,literature_record,-98,Not extracted,3,LIVE_API,"Blue Carbon: Roles in Climate Change and Energy Generation, and Effects on Coastal Communities",10.1007/978-3-031-68911-6_16,crossref:10.1007/978-3-031-68911-6_16
record_pk_0ccc974aac4a0357,10.1007/978-3-031-68911-6_17,10.1007/978-3-031-68911-6_17,1,literature_record,-98,Not extracted,3,LIVE_API,Generation of Renewable Energy by Blue Resources for a Clean Environment,10.1007/978-3-031-68911-6_17,crossref:10.1007/978-3-031-68911-6_17
record_pk_e0b2ac15e3c23f68,10.1007/978-3-031-68911-6_19,10.1007/978-3-031-68911-6_19,1,literature_record,-98,Not extracted,3,LIVE_API,Remediation of Marine Pollutants for Biorefinery Innovations,10.1007/978-3-031-68911-6_19,crossref:10.1007/978-3-031-68911-6_19
record_pk_e67d8574c0a0a771,10.1007/978-3-031-68911-6_2,10.1007/978-3-031-68911-6_2,1,literature_record,-98,Not extracted,3,LIVE_API,Global Regulations of Blue Bioeconomy: Opportunities and Challenges,10.1007/978-3-031-68911-6_2,crossref:10.1007/978-3-031-68911-6_2
record_pk_33f247d9967387e0,10.1007/978-3-031-68911-6_6,10.1007/978-3-031-68911-6_6,1,literature_record,-98,Not extracted,3,LIVE_API,Blue Bioeconomy and Agricultural Innovation,10.1007/978-3-031-68911-6_6,crossref:10.1007/978-3-031-68911-6_6
record_pk_2261a2f0e0f39602,10.1007/978-3-031-68911-6_7,10.1007/978-3-031-68911-6_7,1,literature_record,-98,Not extracted,3,LIVE_API,Blue Bioeconomy and Industrial Innovation,10.1007/978-3-031-68911-6_7,crossref:10.1007/978-3-031-68911-6_7
record_pk_af64dd68dd8405cd,10.1007/978-3-031-68911-6_8,10.1007/978-3-031-68911-6_8,1,literature_record,-98,Not extracted,3,LIVE_API,Blue Bioeconomy and Biomedical Innovation,10.1007/978-3-031-68911-6_8,crossref:10.1007/978-3-031-68911-6_8
record_pk_71ca7cdab33e7dbb,10.1007/978-3-031-68911-6_9,10.1007/978-3-031-68911-6_9,1,literature_record,-98,Not extracted,3,LIVE_API,Marine Genetic Resources of Blue Economy,10.1007/978-3-031-68911-6_9,crossref:10.1007/978-3-031-68911-6_9
record_pk_d828640719eb304a,10.1007/978-3-031-71322-4_2,10.1007/978-3-031-71322-4_2,1,literature_record,3,Oceanic,2,STATIC_LITERATURE,"Post-colonial perspectives in maritime sociology: Overdetermined by Territory? Governing the Ocean in Time, Matter, and",,10.1007/978-3-031-71322-4_2
record_pk_6b008f92560dffbb,10.1007/978-3-031-71555-6_2,10.1007/978-3-031-71555-6_2,1,literature_record,-98,Not extracted,3,LIVE_API,Climate Change and Ocean Renewable Energy: Policy Problems,10.1007/978-3-031-71555-6_2,crossref:10.1007/978-3-031-71555-6_2
record_pk_abe446de42f9cd18,10.1007/978-3-031-71674-4_15,10.1007/978-3-031-71674-4_15,1,literature_record,-98,Not extracted,3,LIVE_API,Bioprospecting from Medicinal Plants and Benefit Sharing,10.1007/978-3-031-71674-4_15,crossref:10.1007/978-3-031-71674-4_15
record_pk_9307c4f1b3496f86,10.1007/978-3-031-71674-4_9,10.1007/978-3-031-71674-4_9,1,literature_record,-98,Not extracted,3,LIVE_API,Benefit-Sharing and Bioprospecting for Cosmeceuticals,10.1007/978-3-031-71674-4_9,crossref:10.1007/978-3-031-71674-4_9
record_pk_c07cbae7800a8e5a,10.1007/978-3-031-73187-7_12,10.1007/978-3-031-73187-7_12,1,literature_record,-98,Not extracted,3,LIVE_API,Challenges of Overtourism in Coastal Iceland,10.1007/978-3-031-73187-7_12,crossref:10.1007/978-3-031-73187-7_12
record_pk_c78defaf3411a666,10.1007/978-3-031-73187-7_3,10.1007/978-3-031-73187-7_3,1,literature_record,-98,Not extracted,3,LIVE_API,"Tourism, Sustainability, and the Resilience of Greenlandic Coastal Communities",10.1007/978-3-031-73187-7_3,crossref:10.1007/978-3-031-73187-7_3
record_pk_53f95f8fb4da7eaa,10.1007/978-3-031-91790-5,10.1007/978-3-031-91790-5,1,literature_record,-98,Not extracted,3,LIVE_API,Design and Processing of Green Materials,10.1007/978-3-031-91790-5,crossref:10.1007/978-3-031-91790-5
record_pk_7e59eced28f70779,10.1007/978-3-031-91790-5_1,10.1007/978-3-031-91790-5_1,1,literature_record,-98,Not extracted,3,LIVE_API,Green Biomaterials: Challenges and Opportunities,10.1007/978-3-031-91790-5_1,crossref:10.1007/978-3-031-91790-5_1
record_pk_1b85eb851f86da41,10.1007/978-3-031-91790-5_14,10.1007/978-3-031-91790-5_14,1,literature_record,-98,Not extracted,3,LIVE_API,Life Cycle Assessment of Biomaterials: Towards Sustainable Production and Consumption,10.1007/978-3-031-91790-5_14,crossref:10.1007/978-3-031-91790-5_14
record_pk_29bb2023e6cfeb59,10.1007/978-3-031-91790-5_2,10.1007/978-3-031-91790-5_2,1,literature_record,-98,Not extracted,3,LIVE_API,Biodegradable Polymers: Advances in Sustainable Biomaterials,10.1007/978-3-031-91790-5_2,crossref:10.1007/978-3-031-91790-5_2
record_pk_7ebd921f1754338c,10.1007/978-3-031-91790-5_3,10.1007/978-3-031-91790-5_3,1,literature_record,-98,Not extracted,3,LIVE_API,Green Chemistry Approaches in Biomaterials Synthesis,10.1007/978-3-031-91790-5_3,crossref:10.1007/978-3-031-91790-5_3
record_pk_9649313c716f819b,10.1007/978-3-031-91790-5_4,10.1007/978-3-031-91790-5_4,1,literature_record,-98,Not extracted,3,LIVE_API,Tissue Engineering Strategies for Environmental Sustainability,10.1007/978-3-031-91790-5_4,crossref:10.1007/978-3-031-91790-5_4
record_pk_dedacb4430362e88,10.1007/978-3-031-91790-5_7,10.1007/978-3-031-91790-5_7,1,literature_record,-98,Not extracted,3,LIVE_API,Biomimetic Materials: Nature-Inspired Solutions for Sustainability,10.1007/978-3-031-91790-5_7,crossref:10.1007/978-3-031-91790-5_7
record_pk_5c4cea98aeb03491,10.1007/978-3-031-93887-0_24,10.1007/978-3-031-93887-0_24,1,literature_record,-98,Not extracted,3,LIVE_API,Transforming Packaging Sustainability: Biodegradable Coatings Enriched with Essential Oils from Food Waste,10.1007/978-3-031-93887-0_24,crossref:10.1007/978-3-031-93887-0_24
record_pk_398422ea58d84e8b,10.1007/978-3-031-93887-0_3,10.1007/978-3-031-93887-0_3,1,literature_record,-98,Not extracted,3,LIVE_API,The Invention of Vacuum Insulated Wallpaper (VIW) for Energy Savings and Net-Zero Energy Sustainability Goals,10.1007/978-3-031-93887-0_3,crossref:10.1007/978-3-031-93887-0_3
record_pk_959299a7b028557b,10.1007/978-3-032-01620-1_1,10.1007/978-3-032-01620-1_1,1,literature_record,-98,Not extracted,3,LIVE_API,Replacing Fossil Diesel for All European Inland Waterway Transport: A Prospective Pathway Analysis on Remaining Emissions and Costs,10.1007/978-3-032-01620-1_1,crossref:10.1007/978-3-032-01620-1_1
record_pk_1806b6945312d1e4,10.1007/978-3-032-02102-1_27,10.1007/978-3-032-02102-1_27,1,literature_record,-98,Not extracted,3,LIVE_API,Virtual Reality Based Simulator Platform Utilization for Training Remote Vessel Operators,10.1007/978-3-032-02102-1_27,crossref:10.1007/978-3-032-02102-1_27
record_pk_ce39643e3ebc49ce,10.1007/978-3-032-07566-6_5,10.1007/978-3-032-07566-6_5,1,literature_record,-98,Not extracted,3,LIVE_API,"Rebuilding Resilient Maritime Transport and Supply Chain Networks: The Yangtze River Delta, China",10.1007/978-3-032-07566-6_5,crossref:10.1007/978-3-032-07566-6_5
record_pk_d69a421ed63b8f51,10.1007/978-3-032-07566-6_6,10.1007/978-3-032-07566-6_6,1,literature_record,-98,Not extracted,3,LIVE_API,Rebuilding Resilient Maritime Transport and Supply Chain Networks: ASEAN Countries,10.1007/978-3-032-07566-6_6,crossref:10.1007/978-3-032-07566-6_6
record_pk_a4201d7dc39a9b70,10.1007/978-3-032-13638-1_10,10.1007/978-3-032-13638-1_10,1,literature_record,-98,Not extracted,3,LIVE_API,Decentralized Trust: Blockchain Applications in Blue Economy Supply Chain Governance,10.1007/978-3-032-13638-1_10,crossref:10.1007/978-3-032-13638-1_10
record_pk_67a31977f88e09e8,10.1007/978-3-032-13638-1_12,10.1007/978-3-032-13638-1_12,1,literature_record,-98,Not extracted,3,LIVE_API,Advancing Sustainable Blue Economy through Climate Resilience: A Global Research Mapping,10.1007/978-3-032-13638-1_12,crossref:10.1007/978-3-032-13638-1_12
record_pk_8dce901169f296ce,10.1007/978-3-032-13638-1_13,10.1007/978-3-032-13638-1_13,1,literature_record,-98,Not extracted,3,LIVE_API,Blue Economy Policies and Marine Governance in Developed and Developing Nations: Canada and Sri Lanka as Examples,10.1007/978-3-032-13638-1_13,crossref:10.1007/978-3-032-13638-1_13
record_pk_d4f9054b99ffde45,10.1007/978-3-032-13638-1_14,10.1007/978-3-032-13638-1_14,1,literature_record,-98,Not extracted,3,LIVE_API,Blue Economy Innovation: Enhancing Marine Resilience Through Sustainable Technologies,10.1007/978-3-032-13638-1_14,crossref:10.1007/978-3-032-13638-1_14
record_pk_6143aa97e38c289e,10.1007/978-3-032-13638-1_15,10.1007/978-3-032-13638-1_15,1,literature_record,-98,Not extracted,3,LIVE_API,Shaping Blue Economy Decision-Making with Artificial Intelligence: Harnessing Data and Digital Technologies for Sustainable Ocean Governance,10.1007/978-3-032-13638-1_15,crossref:10.1007/978-3-032-13638-1_15
record_pk_8b2442826f651f03,10.1007/978-3-032-13638-1_16,10.1007/978-3-032-13638-1_16,1,literature_record,-98,Not extracted,3,LIVE_API,Workforce Development Through Inclusive Education: Empowering Persons with Disabilities in the Blue Economy,10.1007/978-3-032-13638-1_16,crossref:10.1007/978-3-032-13638-1_16
record_pk_f187c7821f2743ac,10.1007/978-3-032-13638-1_2,10.1007/978-3-032-13638-1_2,1,literature_record,-98,Not extracted,3,LIVE_API,Building a Skilled and Inclusive Workforce for the Blue Economy,10.1007/978-3-032-13638-1_2,crossref:10.1007/978-3-032-13638-1_2
record_pk_6b748795122e08ca,10.1007/978-3-032-13638-1_22,10.1007/978-3-032-13638-1_22,1,literature_record,-98,Not extracted,3,LIVE_API,Blue Economy and Environmental Sustainability,10.1007/978-3-032-13638-1_22,crossref:10.1007/978-3-032-13638-1_22
record_pk_93222702a79eaaba,10.1007/978-3-032-13638-1_23,10.1007/978-3-032-13638-1_23,1,literature_record,-98,Not extracted,3,LIVE_API,Employment Potential in the Marine Sector: Advancing Marginalized Participation Through the Blue Economy,10.1007/978-3-032-13638-1_23,crossref:10.1007/978-3-032-13638-1_23
record_pk_21081d3204bb5929,10.1007/978-3-032-13638-1_3,10.1007/978-3-032-13638-1_3,1,literature_record,-98,Not extracted,3,LIVE_API,Integrating Smart Governance for a Sustainable Blue Economy in Small Islands,10.1007/978-3-032-13638-1_3,crossref:10.1007/978-3-032-13638-1_3
record_pk_177fccbe1e4cb315,10.1007/978-3-032-13638-1_4,10.1007/978-3-032-13638-1_4,1,literature_record,-98,Not extracted,3,LIVE_API,Shaping Blue Economy Decision-Making with Digital Technologies,10.1007/978-3-032-13638-1_4,crossref:10.1007/978-3-032-13638-1_4
record_pk_27432c1d10c8f6f6,10.1007/978-3-032-13638-1_7,10.1007/978-3-032-13638-1_7,1,literature_record,-98,Not extracted,3,LIVE_API,Environmental Sustainability for a Strong Blue Economy,10.1007/978-3-032-13638-1_7,crossref:10.1007/978-3-032-13638-1_7
record_pk_3a6953a1d6403e43,10.1007/978-3-032-14082-1_2,10.1007/978-3-032-14082-1_2,1,literature_record,-98,Not extracted,3,LIVE_API,"Culture, Tourism and Future Risks of Overtourism",10.1007/978-3-032-14082-1_2,crossref:10.1007/978-3-032-14082-1_2
record_pk_d79c79a6c58e0e6c,10.1007/978-3-032-19927-0_23,10.1007/978-3-032-19927-0_23,1,literature_record,-98,Not extracted,3,LIVE_API,Role of Microfinance to Improve Livelihoods of Small Scale Inland and Coastal Fisheries Communities in Africa,10.1007/978-3-032-19927-0_23,crossref:10.1007/978-3-032-19927-0_23
record_pk_ff265fe7d61c72c1,10.1007/978-3-032-19927-0_37,10.1007/978-3-032-19927-0_37,1,literature_record,-98,Not extracted,3,LIVE_API,Smart Governance for a Sustainable Blue Economy,10.1007/978-3-032-19927-0_37,crossref:10.1007/978-3-032-19927-0_37
